character_idx,character_name,movie_title,dialogue,polarity,subjectivity,intensity,therapist_semantic_score,wise_semantic_score,intelligent_semantic_score
1828,UGLY OLD WOMAN,amadeus,"oh , 'm tender enough for you , my boy . 'm tender enough for you . of course now . right away , before get any old . well , promise then . now you 've get to promise me faithfully you 'll remain true to me forever . then you 'll see how tenderly your little birdie will love you . 've take pity on you , my angel . heard your wish . here be , my angel .",0.126860119047619,0.4773809523809524,0.0,0.38212013,0.21197005,0.074195094
5672,MR. HENRY,bottle rocket,"because be like you once . and there be no one there to help me . absolutely . we 're renegade from despair . it an esoteric journey . but you 're thief . it what you be . want to ask favor , boy . one day , when 'm long go and all but forgotten , make one last toast to abe henry . and remember me a friend . anthony , 'm petrify . bob . bob . that palindrome . love palindrome . the fear of death , the pain of consciousness . do you mix this martini ? exactly . woah . be you afraid ? no , that door over there . 'll tell you , anthony . time like this get philosophical . what do it mean ? what it all about ? be you afraid to die ? well , he agree that bob should be drop . and he also agree you be liability . but he felt his talent would make up for your weakness . yes , he do . how do that feel ? take deep breath . the abe henry test . you just make perfect score . congratulation . you pass the test . hold it . a far a can tell he have n't thought his life through . he 'd be fine cut my grass or parking my car . but business ? you can work with . you could groom . dignan not go to make it . sure , sure . he great person , and 'd call bullshit on anybody who say differently . but wonder if the kid have the good up here . guess what 'm try to say be what the hell kind of person be this dignan ? tell me something . what the hell kind of name be dignan ? look at that woman . she what ? fifty ? ? but she have n't let herself go . appreciate an old woman who have commitment to her body . yeah . and 'll tell you who we 're go to want : kumar banijamali . yeah . convert it into loft . ok . pop quiz . what the single most important aspect of your job ? technique . that right . five percent of your job be crowd control . percent . do you believe that ? every once in while some cat come to me . he want to know how make it . how do become success ? the first thing tell them be : follow your instinct . let your instinct guide you . the second thing tell them be , for christ sake : you get to know your grammar . you know , your form be for shit , but you 've get hell of talent . it call racquet , anthony , and you 're hold it wrong . that ghetto play . hold it like this . that sharp jacket . this be my business manager , rowboat . no , if go out on this job , then it just another score by henry . and do n't see it like that . this be your job . your creation . want you to try this . why ? you get to have fun with it . there no point if you 're not have any fun . would you like me to be there tomorrow ? join the party , fella . he damn good . you 're go to need boxman for this one . but that can be arrange . crowd control . crowd control . wake up , guy . the basic grammatical rule of rob . be he in ? this be no good . dignan . good to see you . good to see you applejack . who be you ? pleasure to meet you , john . the world need dreamer . to relieve the pain of consciousness . the world need dreamer , son . good to know you , john .",0.1965882694541231,0.5591124661246614,0.0346620450606585,0.38152075,0.35832888,0.19796385
2833,MARTHA,agnes of god,"how ? what do you do ? and then what do she do ? agnes what do she do ? you saw it all do n't you ? she take the baby in her arm ? mother miriam be with you be n't she ? it be alive be n't it ? agnes you wo n't burn in hell . it alright to hate him . agnes , who do this to you ? who ? yes . of course you do . who be it ? agnes who do you see ? he frighten you and he hurt you . it not your fault . it his fault . tell u who he be so we can find him . stop him from do this to other woman . agnes it have nothing to do with the hand of god . he do terrible thing to you , do you understand ? agnes agnes be you frighten ? so she sent you ? where ? how do she know about him ? who ? why ? and the passage to the barn ? what do she mean ? want you to remember if you can night last january . the night sister paul die . do you remember . agnes , can you hear me ? that good . do you feel well enough to stand ? do you remember what just happen ? alright agnes it alright . one , two three it alright it me , doctor livingston , it alright , alright . thankyou agnes , thankyou . how do you feel ? be someone in the room with you ? who ? why be n't anyone come ? of what ? which one ? what do you do ? what do you feel ? be you ill ? what do you think it there for ? do you know who put it there ? above the bed ? any anything else ? what do you you see , something different ? what be it ? what else ? be it sister marguerite who knew about the baby ? alright agnes , want you to see your room a you saw it on that night . who ? what be it ? hm hmm . and then what happen ? you do n't like brussel sprout ? hm hmm . what do you have for dinner ? oh do n't be , 'm here . it alright . want you to tell me what you do before you go to bed . who ? who make you promise ? it alright agnes . it alright . let go to your room . it the night about six week ago when you be very sick . will she be angry ? do anyone else know about the baby ? would you like to tell me ? what make it grow ? do you know ? no not yet agnes , very soon but not yet . how do the baby get into you ? why ? to be mother ? why be you afraid ? why ? do you want it to come out ? do you know what be go to come out ? how do you have baby ? but it easy . it just breath with sound . say it . what kind of trouble ? of what ? what kind of trouble ? what kind of trouble agnes ? good . would you like to tell me why you 're here ? and why be here ? who be ? you 're listen to chorus of angel . the music surround you like warm and , comfortable pool of water . and while you 're sleep , you 're go to be able to recall , all the thing that we want you to remember . and when count to three and clap my hand , you 'll no longer be hypnotise . can you hear me . a much a god love you . really love you . oh agnes , oh agnes , it alright , it alright , it alright , it alright , love you . you 're mistake . be you intelligent ? agnes , you 're stupid . be you pretty ? agnes , you 're ugly what do you say ? of course you do . agnes , you 're ugly what do you say ? please ! want to help you . let me help you . agnes , oh agnes , agnes want you to do something . want you to pretend that 'm your mother . oh yes , only this time want you to tell me what you 're feel , alright ? what ? oh , yes . how do she know that ? why ? that you 're mistake ? and that you 're stupid ? she tell you you 're ugly ? yes ? yes ? agnes , do n't believe that . tell me . 'll protect you from her . how ? she ca n't hurt you any more . she dead be n't she ? you can tell me . agnes . what do your mother do to you ? if you ca n't answer me , just shake your head yes or no . do do she hit you ? do she make you do something you do n't want to ? do it make you feel uncomfortable to do it ? do it embarrass you ? do it do it hurt you ? what do she make you you do ? what do you do ? what do you do ? sometimes , yes . agnes and you 're unhappy . but you 're troubled be n't you ? agnes , 'm here because want to help you . agnes what the child ? and that you do n't believe you carry child . that you do n't remember get pregnant agnes , do n't believe you know nothing about sex be that what she say ? agnes , how do your mother get you ? how would that person get one if they do n't want one ? like you ? if you do want one , how 'd you go about get one ? why not ? why not ? do you ever want to be mother yourself ? agnes , do you love your mother ? why not ? mmm ? do you believe she really saw them ? do you ? do your mother see angel often ? promise wo n't laugh . who told her ? agnes who ? how do she know that ? what thing ? you have trouble sleep ? oh , no place a wonderful a this . agnes have you ever thought of leave the convent for something else ? it like hiding from my mother when be little girl . what happens if the bell ring and you 're under there ? oh , 've get to give up smoking . agnes wait minute agnes slow down . do n't understand them either . do you suppose be drop on my head ? like what ? no wonder wait agnes agnes how do you feel about baby ? sister paul be in her eighty ? do she climb up here often ? what else do she tell you ? you like sister paul ? why should ? do you know marie ? from their mother and father of course . before that , do n't know . what ? smoking be an obsession with me . maybe one day 'll become obsess with something else , then 'll stop smoking do you have any more question ? do it bother you ? 've stop menstruate ca n't have them any more . no . not at the moment , no . no . martha louise livingston . anything . just that you ask and 'll answer . would you like to ask them ? agnes then let talk about something else yes do , but want you to agnes , how be baby born ? after god before the basket . where 'd it come from before that ? be that where they say it come from ? the baby they make up . where do the baby come from ? in the middle of all the pain ? and then what ? and what happen ? and what do you do ? where ? do it hurt ? how be you sick ? do you remember the night they say it come ? why should they ? would you like to talk about it ? where do you meet ? and you like that ? often ? you 've be alone together ? he told you ? do you think he love you ? well do you love do you love father martineau ? who ? agnes , have you ever love another man other than , jesus christ ? uh huh . well , who in particular ? who ? have you ever love anyone ? second thing that come to your mind . first thing that come to your mind ? anything may sit down ? what would you like to talk about . have n't anyone ever told you that before ? be it sister marguerite ? just heard you . you have lovely voice . hello . 'm doctor livingston . 've be ask to talk to you . may ? sister what ? agnes ? who ? mother superior ? and the sooner she go to prison , the well off she 'll be ? why ? no no , excuse me eve . a quickly a see fit . eve , she strangle baby ! be you dictate my position to me ? we 're get into some sticky legal territory here . thanks . maybe there something that not in the report that should be . larry do n't know . something they that they overlook . larry there get to be something miss . larry thanks tomorrow tomorrow , 'll get it by tomorrow . will . can get you new evidence next week . next week . 'll have it . oh joe joe she do n't kill the baby . 'll have decision by next week . yes , that because 'm get to her . all want be one more week . do n't believe this . do n't bloody believe this . look there be lot of unanswered question here . what about roger ? he free . 'm martha , mama . mama , that be n't marie , that be me ! marie dead mama . do you have good week mama . be they treat you all right ? thought be your favourite . it martha , mama . there you go . it your favourite hello , mama brought you something . uh huh . the one up on the third floor ? sister anne , which be agnes room ? well that lot of land . you must have help . do you have field hand that help you ? how do you survive ? do n't understand . be you expect me to ? ? ? look , father , ah just because do n't subscribe to the to the belief you subscribe to what business be it of yours ? ? ? who told you this ? what do this have to do with ? ? ? why do you call it an investigation ? never have . no . be n't it ! what happen to the baby ? agnes , what happen to the baby ? doubt that what she 'd say . before or after you kill the child ? you tie the cord around it neck . and the baby . you hid the wastepaper basket in her room . you want that child out of the way . you go to the room to help with the birth . the baby ? too late for what ? for what ? an abortion ? and you do n't send her to doctor . do you know she be pregnant ? be it you ? who knew she be pregnant ? have few more question to ask her . where be she ? who be that person mother ? be it you ? because it murder we 're talk about . be n't you concerned about what she told u about the other person in her room . oh , would you stop lie mother ! somebody told her . there tunnel out of the crypt into the barn . do you know about that ? there an answer mother . that how she get out . that what have to believe but she be not an enigma mother . everything that agnes have do be explainable from modern psychiatry . one , two , three , right down the line . but what you be choose to believe be lie because you wo n't face the fact that she be rap or seduce or that she do the seduce . thought you do n't believe in miracle today mother ? but how do it happen ? you 're say god do it ? this be insane . well give me reasonable explanation how ? my god , you 're a crazy a who be he ? how ? how ? she hallucinates , stop eat and bleeds spontaneously . be that suppose to convince me she should n't be touch . give me miracle . you think she saint ? for the church ? one that will ask the question you want ask . you 're what ? no no say leave her alone . of course . no . the hypnotism . do you still disapprove ? 'd like to begin . do you think agnes be still attach to god ? well you can try , ca n't you , to be good ? do you want to become one ? do you think they ever exist ? right . what do you suppose today saint be smoking ? oh , you 've come long way baby . right saint peter ? hand roll . long , thin and filter . do you suppose the saint would have smoke if tobacco have be popular back then ? all right ? would you like one ? huh ? my sister die in convent . and it her voice hear . do my smoking bother you ? no , because yeah , yeah left the church cause have freckle . be n't . be n't . she be the pretty one . she die , why not me ? never say my morning prayer . and be ugly , be scrawny , have buck teeth and freckle all over my face , do you know what the nun call me , sister mary clitus , call me polkadot livingston . that all ? that enough ! she be beautiful little girl . it be n't sex . it be lot of thing , but it be n't sex . you know when be in the first grade my best friend be run over on the way to school , you know what the nun say ? she die because she have n't say her morning prayer . nothing you just say catholic church do n't have corner on morality bullshit ! then why do you call the police in the first place mother , huh ? an unhappy woman do n't give damn about her spiritual health . the woman health be at stake . do n't deny it ! 'd like yours too . oh , god . why do n't you do anything to stop her ? why do n't you ? you knew she be keep her home from school . you knew she be an alcoholic . there be more here than meet the eye be n't there ? lot of dirty little secret . she molest her ! do you know what she do to her ? listen to angel ? like keep her home from school ? and agnes father ? no , it just make you doubly responsible do n't it ? your niece ! you lie to me sister paul ? when be that ? what sheet ? what be it ? be the child full term ? take at look at it . do you have diary or day book ? visitor to the convent . do you remember anything unusual happen at the time ? when would agnes have conceive the child ? answer . innocence . legal innocence . know the judge would be happy for any reason to throw this case out of court . aquittal . there another choice . no , you 're shield her . let her face the world . then help her . ? ? ? virginity , right mother ? poverty , chastity and ignorance be what you live by . and she have right to know that there world out there fill with people who do n't believe in god and be n't any bad off than you mother . people who 've go through their entire life without bending their knee once , to anybody . and people who fall in love and have baby and sionally be very happy . she have right to know that . but you and your your order and your church have kept her ignorant or bully or what ever you 're do . who the hell do you think you be ? you go around here expect applause for the way you treat this child . how dare you think 'm in position to be pressure how dare you tell me to run my affair ! have n't say anything against the the catholic church . hate ignorance and stupidity . what ? and intend to take her away from him . that what you 're afraid of be n't it ? it be do it for century . she not unique , she just another victim . not simple , no . she have it now . she have hole in the palm of her hand ! she could have bleed to death . why do n't you take her to doctor ? this be before her pregnancy ? and what happen ? and you be n't shock ? when do you first learn about her innocence , the way she think ? well , it be know to happen in the day too . maybe agnes go to him . that possibility never occur to you ? one of the other nun found out about the baby and and want to avoid scandal . it possible be n't it ? that she be unconscious , yes ! so someone easily could have come in the room and kill the and in your eye ? so , someone else could have do it . if she so innocent , how come she murder child ? that ridiculous how could she have baby and know nothing of sex or birth ? from other nun yes 've notice . what your opinion ? be not with the inquisition . the science of psychiatry . well 'm the doctor . 'm the one who go to decide what be , or be not important here . why do you think that ? look , someone give her the baby . why have n't you ask her ? and you do n't try to find out who ? could there have be anyone else ? what his name ? be there priest ? what man have access to her ? who be the father ? do n't she have any physical examination in this time ? how do she hide it during the day ? be that normal ? how do she hide it from the other nun ? who knew about agnes pregnancy ? can beat that . you be smoker ? thank you . yes",0.0591855225535781,0.5597833493666826,0.1038135593220339,0.38059738,0.3362221,0.19972947
7662,VI,storytelling,"admit it be scar ! be shock , in fact , by what he say . and he so convincing . 'm sorry if let you down , but really , still say he just one opinion . do n't even like his book that much . they 're all so aggressively confrontational . do n't care if he won the pulitzer prize . that not fair ! be honest ! just because be n't suck up like that bitch catherine . marcus you 'll write something well next time ! you know he hat my story also . do n't be so upset . it ok be never much of sweater . you know that . marcus , 'm tire . that all . you 'll read it in class tomorrow . surprise me . anyway , have to go . promise melinda 'd help her with her oral . think you should leave it the way it be . it be good . well then , maybe you should just read the end . oh . what happens now ? you mean , again ? huh ? nigger , fuck me hard nigger , fuck me hard nigger , fuck me hard ! fuck me hard ! nigger . gger . ni oh , bu uh ca n't say that . it really nice place you have . be the rent high ? thanks . thank you for be honest . oh . do you think have potential a writer ? be n't you go out with catherine ? 'm sorry . it none of my business . do n't mean thank you . so catherine seem like she might become really good writer . and also agree with what you say today about marcus story . it be piece of shit . good . um really agree with everything you have to say last week about how bad my story be can join you ? yeah , um , then be you alone ? 'm sorry . do n't mean , just do n't expect to run into you here , that all . what be you do here ?",-0.0771856725146198,0.5971418128654971,0.0651465798045602,0.3803119,0.30097836,0.31159037
2482,PHILBY,the time machine,"his home . 'm glad . good night , alex . all right . 'll come for dinner . and in the meantime you 'll think about what we discuss ? pray to god that in week you 're not here . you 're die here . do n't you see that ? ! there be train leave grand central every then minute . dozen liner leave the harbor . get on one of them . go to singapore , scotland , manchuria , anywhere , just away from here when the last time you be outside this house or this room ? why do n't you come to our house instead ? would . what be it ? alex , nothing will ever change what happen , but do you find her ? it be n't your fault , alex . know that what happen to emma will never go away . it part of you now and it always will be . but you have to learn to live with it care more about my life . and yours . you know that what it be . watchit tell me you 're here at all hour day and night but you wo n't listen . you wo n't see me , you wo n't see anyone . what would you like me to tell jamie ? that uncle alex be busy ? that uncle alex be hiding up there in his laboratory there be some thing need to say to you . you may not like hearing them , but do n't know if 'll ever get another chance it my jamie birthday today . your godson . he nine year old . at his party he ask me if uncle alex be come . told him no . then he ask me if you do n't like him anymore . it hurt me , alex . very much . come by the house every day after the funeral . and then every week . then every other month . then stop come . do you even notice ? all these clock how can you constantly be run late ? ! she gotten into your equation . alex , really good luck tonight . she fine girl , and she do wonderful thing for you . no , 'm all bowler hat , remember ? she make the best shepherd pie ever taste . the most able inventor know and you ca n't tie simple hand . how romantic what ? you may not like it , but this be the world we live in , alex . little grey men with little grey hat . want my student to emerge with theoretical and practical knowledge . alex , this be your first year a an associate professor . you might want to play thing little more conservatively . you know generally teacher be suppose to teach real equation that add up to real number . tonight the night ? somewhere around something something . do you know you be hum ? yes , sir . if might explain , sir sir , if may dean fulton have no doubt of that . 'll come by in the morning and we 'll arrange it . goodnight , watchit . 'm glad he go . maybe he finally found place where he can be happy . and you 've no idea where he go ? wonder if that poor girl have any idea what she in for ? hello , watchit . you 're look in the pink .",0.2059521169887024,0.4703948896631824,0.0338983050847457,0.37955827,0.26781055,0.13325565
8627,JUDGE TOWER,very bad things,"these ring represent the commitment fisher and liz make to each other on the day . fisher do you take liz to be your beloved wife , to respect , honor and cherish till death do you part ? the ring ? may we have the ring please ? it not question of suppose to , it an entirely personal decision some do some do n't . all right then . it refresh to see two young people not afraid of real commitment . will you have friend or family say word sing or anything ? liz do you take fisher to be your beloved husband , to respect , honor and cherish him till death do you part ? oh know that . how do it go what song ? okay great . what will that be ? we do n't say love , honor and obey anymore . and we do n't say till death do u part . today we say , respect , honor and cherish , a long a you both do love . how do that sound ?",0.354047619047619,0.604047619047619,0.050632911392405,0.37912607,0.31350935,0.08029574
4110,ANNETTE,cruel intentions,"know . actually , be planning on run down to kinkos . do you think you could give me ride ? his journal . he sent it to me the day before he die . everything about you be in it . the blow job , the hand job , the menage , your bout with bulimia , the affair you have with your guidance counselor and how he give you eww . let see , then there your coke problem you still keep it in your crucifix , do n't you ? it all in there . have his journal . kathryn , know all about you and sebastian . you heard me . oh cut the shit , kathryn . thank you . 'll be fine . that right . you might say that . do n't think so . annette harrison . okay you promise not to say anything ? forever . ca n't tell you . 'm sworn to secrecy . do n't know . 've be hearing some awful thing about him . what do you mean ? no . mean . do n't know . what else do you know about him ? nothing . really ? thought he say it all the time . but you knew this be important to me . you do n't know how to love . why be you try to hurt me ? love you . what be you say ? yeah , me neither . would you like tour ? hi . 'm fine . have to get go to my friend house . be it hi . please do n't go . how be hypocrite ? sebastian , please . do n't want u to end on bad term . think that for the best . where be you go ? it because do n't trust myself with you . take vow and because of you 'm tempt to break it . do n't destroy that for me . please . you really want to know ? that not fair . have feeling for you . thought you say we be go to be friend . why be you do this ? bonjour monsieur philipe . who monsieur philipe ? not at all . have seat . no ? oh dear , be you actually laugh ? fine . lighten up . it not about win . you know what your problem be ? you take yourself way too seriously . no , it do n't . 'm happy you 're be honest with me . that okay . it do n't make you bad person . you 're go to tell me that you have good time with the old lady . you must take me for real idiot . actually feel good about myself ? oh please . okay . you ? volunteer ? do n't think so . 'm do some volunteer work . sure . have good night . you 're not gon na start that again . somerset maugham . what be you reading ? what be you do ? wait , do n't hang up . it be n't date . he just friend . 'm 'm alright . no , not at all . it not about be happy . you and ca n't if that problem , then 'll make arrangement to stay with some friend . alright . want you to leave and go back to new york . and you promise to abide by it ? you truly want to do something to make me happy ? that also none of your business . 'm busy . that none of your business . ca n't . 'm see friend . yes , but only when it mutual . and this be far from mutual . you do n't even know me . 'm sorry , but 'm not here to be your savior . and that bad thing ? thought we agree that we be go to be friend . it be fine . 'm not go to speak to you till you realize that you ca n't intimidate me . give it up . no thank you . that repulsive . you 're naked . 'm sorry , but you 're not my type . do n't do n't want to answer that look we 're friend . because you act like pig . look , 'm flatter but , seriously it could never work . shut up . thank you . look , do n't mean to give you hard time . never say that . about what ? how the water ? the last thing need be you go into my room search for this while 'm away . sincerely doubt it . this be my favorite part . even more treacherous and dangerous than he be charm and fascinate . he have never take single step or spoken single word without some dishonorable or criminal intention . every young girl he have successfully pursue have regret it . you know it amazes me that someone a bright a you can be so horrible . give me minute . 'll be right down . gee , with an invitation like that how could girl refuse . at this hour ? do n't think so . you need help . romantic ? he rape her . you 've read the fountainhead ? the fountainhead . look , know this be your house and all , but do you think you couid keep it down ? 'm try to read . excuse me . excuse me ! alright , say be sorry . can we start over again ? think we 've gotten off on the wrong foot . why be you be so dramatic ? it not really important . 'm sorry . do n't mean to upset you but you still do n't answer the question . friend write me . take yourself . you 've slept with several woman . be you happier because of it ? be n't knock anything . it just my belief that people should n't actually experience the act of love until they be in love and that people our age be too immature to be in touch with those emotion . that first . most people praise me for it . you do ? be you often this offensive on first encounter ? no . do n't know . relationship seem too distract . 'd rather concentrate on my study . no . junior . german . ben schwarz . my grandpa , use to breed horse on his farm so would come over and ride all the time . my mother and use to ride lot , before she get sick . it beautiful home you have here rosemond .",0.089712007953287,0.5816927581462467,0.0380658436213991,0.37837267,0.35395595,0.1683684
7408,VAUGHAN,sling blade,"'m witness . heard you threaten her life . doyle , do n't you lay one hand on her . it not your house , doyle , it linda . do n't really understand the meaning of the word . what exactly do you mean by that ? do n't understand . oh , yeah , 'm thrill . be you sure you can drive ? you 've really have lot of alcohol . 'd well go on home now , it late . have to work tomorrow . sure . it sound like number one tune all right . that ridiculous . that just total lie . know albert . we 're friend . sure , guess . what about you , karl ? do you want to stay here ? well , sure , okay . he have n't hurt them , have he ? what wrong ? be everything okay ? okay . karl , what be you do here ? come in . think karl be go to be writer or librarian eventually . you should see all the book he have . he must read constantly . oh . how about before that ? that what thought . hope have n't offend you in any way . you seem like thinker . you seem to always be in deep thought . tell me something . what be you think right now ? anyway , it hard to live gay , that the right way to say it , in small town like this . 've want to leave many time , but my love for linda and frank and another certain person that we wo n't go into have kept me from it . anyway , 'm ramble . if you 're go to live in the wheatly garage you need to know that it wo n't be easy . doyle be monster . not just close mind redneck , but monster . dangerous person . 've told linda that one day that man be go to really hurt her or that boy . maybe even kill one of them . see it in his eye . 'm very in tune , maybe even psychic . doyle will make your life hell . you 're perfect target . when first saw you be afraid of you . not really afraid , guess , just take aback . but also , felt real sensitive feel from you . and for some reason , frank have adopt you . much like stray animal . 'm sorry , do n't mean it like that . in good way . anyway , just want you to know what you 're in for . have good feel about you . you 're good for frank . maybe it that he can have an adult friend on child level . 'm sorry , do n't mean it in bad way . there one more thing . it none of my business why you be in the state hospital . everyone have something in their past , maybe you try suicide , maybe you do something terrible . but what see before me be gentle , simple man . all want you to promise me be that you 're capable of be around linda and frank . you know . you would never hurt them under any circumstance , would you ? well that very offensive way to put it . you should n't say that . you be taught that , be n't you ? homosexual . like men . sexually . okay , karl , the reason brought you here be to talk to you about something that be on my mind . guess 'll put it right out on the table . where do start . linda and frank be very important to me . they 're like family . my own family be never like family . they 're horrible people . a matter of fact prayed every night for year that my father would die . finally realize through lot of therapy that be waste my energy on hat him . now just do n't care . you see , you and be lot alike , strange a that may seem . mean not physically or even mentally really , just well , maybe emotionally or actually the hand we 've be dealt in life . we 're different . people see u a be different anyway . you 're well you have your affliction or whatever and , well mine not a easy to see . 'm just go to say it . 'm gay . do that surprise you ? that 'm gay . you know what be gay be , do n't you ? okay , 'll come by cox and get you at noon . mean tomorrow or the next day . listen , before you get very use to stay here , think you and need to talk about few thing . can take you to lunch ? how long have you be stand here ? do you knock on the door yet ? so , you 're really go to stay here ? do you have family here ? be that right ? be you go to be stay here long ? why be you here now ? what brings you back ? it be here seventeen year . do you live here before or something ? do n't think 've ever see you before . listen everybody , know this may sound corny , 've have few glass of wine and that kind of make me little emotional , but 'm go to say it anyway . it just come over me in rush . want you all to know that care about each and every one of you at this table . 'm sorry . karl , maybe you and melinda might want to take walk or something after dinner . it nice night . good . have n't decide yet if 'm good cook . karl be guy guy ? what about me ? he be in the state hospital long time , something must be wrong with him . be you sure it safe to let him around that guy ? he just get out of the state hospital . can help you , sir ? yes . well , lot of people in town talk and spread cruel rumor . unfortunately , have to keep certain part of my life private . also , melinda , please do n't tell anybody at the store that albert be here tonight , okay .",0.117422981549195,0.5767317768531361,0.0295015259409969,0.3767804,0.33931154,0.23383206
4935,ELLIOT,game 6,"be n't she great ? what do tell you ? talent . say it again . this be great young actress . paisley porter . do n't know you be wait table . she be very evasive . about an hour and half ago . saw her come out of place . she say she be visit friend . but she would n't tell me who . paisley porter . keep go west . last building before the river . the american theater do n't need people like that . there be thing that speak to u from the past . the most interest thing about elliot litvak be that he writes the way he look fuzzy , grubby and . 'm tell you a friend . he 'll kill it . he 'll write review so devastate it will shatter your career and cause the most unmanageable psychic grief . what happens to your apartment on the east river ? your house in connecticut , where you watch thing grow . it your best play , nicky . we 're talk about something deeper than grudge . how do we respond to personal attack ? no , we 're not . that be big mistake . where be it ? then you should carry gun . what about the haircut ? where be you go ? the man have take over my mind . he not only out there . he in my head and ca n't get rid of him . ca n't write word without imagine his response . 'm paralyze a an artist . 'm not ready . you say we go ? think we nought to wait . be it safe ? say , 'm dead . he kill me . do you want me to tell you what it be like , reading that review at the newstand with truck rumble past and street vendor face mecca ? recite it to myself with masochistic relish . steven schwimmer . memorize every word of this review . before his broadway day . he review the do at the fulton fish market . we do this play at four be , outdoors in the rain . one performance . for the fish handler . that what say eighteen month ago . it be just review . do not inhale . very dangerous . you will suffer because he be in the theater . and you will suffer thousandfold when his review appear . shit . they do n't have any carrot soup . tonight you find out what it mean to suffer . what do exude ? can tell you the year , the day , the night , the minute . do not inhale . asbestos line . joanna bourne . so rich and crisp . this woman let you touch her body ? you put your hand on her personal part ? but do n't we know it would happen ? that sound so final . but be we really surprised ? do n't talk like that . how be lillian ? have n't see her . press button and they give u money . quietly effective . lovely piece of theater . small but important . nicky . be think about you . go to the preview last night .",0.0861274509803921,0.4975490196078431,0.0350515463917525,0.37545657,0.34029347,0.20919397
3782,MAGUIRE,the crying game,"right . right . good . so what do you think ? you be cynical , hennessy ? do n't matter who he be . he be what we would call legitimate target . it . tres discreet , huh ? he visit his lady on tuesday and thursday night and saturday morning . his security in the car beyond . so what do you think that be , hennessy ? good . and you know what 'll happen if you fuck up again , do n't you ? and who be she ? and what she like between the sheet ? fuck you , too 'm get emotional . and do n't want to get fuck emotional you understand , hennessy ? should blow you away , you know that ? and who dave when he at home ? who 'd you think it be ? okay . you 're good man , fergus . you sure about that ? why do you want to do that for ? what ? shut up , jude . you best get some sleep tonight , fergus . good . be begin to have my doubt about you for the last few day . you ok about that ? because tomorrow we might have to shoot him , that why . and do you know why ? you 'll have minimal contact with the prisoner , do you hear me ? be you all there ? so he know your name ? you 're on duty . keep your fuck mouth shut . go in and get some sleep . what the fuck be this ? it your decision . you 're his keeper . if you do n't mind him see you , do n't mind . but you 're the only one he look at . you sure ? so ? why would you do that ? make the front page . they 'll move now , the fucker . do you want cup of tea ? give me the fuck shooter ! give me the shooter , jude that fucker dead that true , fergus ? you in love ? shut the fuck up , jude .",0.1174603174603174,0.6024397413286303,0.0945945945945946,0.37372705,0.29063243,0.1479596
4411,DAVE,election,"sherry sherry sheerrry . do n't need lecture on ethic , jim , okay ? know what you 're not just jealous , be you ? mean , we both use to talk about her that the whole point . it all in my head ; it right here . just get to get it out there . tracy want me to write it so she can read it . it beautiful . yeah , it serious . mean she inspires me in way sherry never have . she even want to read my novel . look , jim okay . know it all seem crazy , and maybe it do start out , you know , for the for the sex and the danger . but now it different . jim , what 'm try to tell you be that tracy and be totally , totally in love . foxy . . . foxy . . . you know you 're cute little heartbreaker foxy you know you 're sweet little love maker she incredible . everything just get soak . here , get down . and know sometimes people like you have to pay price for their greatness , and that price be loneliness . tracy , 've be watch you for go on two year now , and think you be one of the most talented , , sensitive , attractive , brilliant student no , human being have ever met . mean , you 're the real thing . special . what kind of person ? know . know it not by choice . just mean , well , be the kind of person you be , it must be really difficult to find someone you can talk to . well , notice you do n't seem to have any close friend at millard . you seem to be kind of loner . you know , tracy do n't know how to say this , but",0.2243814192343603,0.6489028944911298,0.0103092783505154,0.37289572,0.29220372,0.25327817
